order_id,product_id,add_to_cart_order,reordered
2061721,11182,10,1
35736,1461,4,0
3050900,27845,2,1
1523842,28990,9,0
3252962,15872,6,0
2347737,13176,1,1
1168104,22935,2,1
3094340,26604,3,1
1512656,22935,5,1
1425696,26842,9,1
2884369,42768,3,1
955122,4799,7,0
2366334,18465,21,1
373557,20015,25,0
1466980,44534,1,0
339370,26209,5,0
2516272,24160,10,0
138327,7881,18,0
2146406,44683,1,0
549839,41950,12,0
1477374,18362,2,0
3334482,7079,13,1
1922229,39708,11,1
283046,42701,6,0
2801054,29487,2,1
2151264,5450,14,1
2151192,36866,17,1
2352426,16521,5,0
331039,48299,5,0
742054,13525,16,0
1465033,30489,5,0
1882647,12409,3,1
3349296,15613,6,1
2729436,9080,25,0
39361,13517,14,0
535101,49683,2,1
815908,24852,1,0
1834261,25890,10,1
3395018,35669,16,1
354529,32331,12,1
2788729,18880,37,0
884637,47209,14,1
2642440,4168,32,1
1547561,26283,1,0
2711038,47626,3,1
2933309,10613,5,0
3298509,47209,5,1
440722,32599,5,0
856092,8460,17,0
1753288,48988,13,1
2548427,12015,18,1
1276955,48679,2,0
2687723,37032,2,1
3257451,41290,17,1
2235667,38241,5,0
2800905,8174,4,1
1280874,32387,10,1
2839714,29913,1,0
779983,39415,1,0
1821433,35561,13,1
2474428,6227,15,0
636926,32369,9,0
2390823,21616,5,1
260680,38371,6,0
480877,6146,8,1
1345290,162,25,0
729699,23650,2,1
1074378,31506,7,1
660768,33172,7,0
861189,4455,15,1
2191645,22210,12,0
3122400,32950,11,1
1089809,7736,5,0
2439585,24852,6,1
635152,42240,4,0
714312,10132,18,0
1704485,5460,7,0
2535225,24799,13,1
1394714,9407,16,0
2329178,30473,3,0
940614,1328,19,0
1073894,46473,3,1
2708101,23233,10,1
2874198,40706,39,1
429193,4103,2,0
2325510,31990,3,1
1283930,15392,7,0
3386372,24964,8,1
184843,49235,2,1
1404227,24830,21,0
1133117,46979,23,1
2965934,12109,6,0
1827743,24059,12,0
1180026,22825,34,0
1707755,1181,7,0
3369233,33731,10,1
2343547,10621,1,0
417529,15728,9,0
369213,39971,20,0
783988,605,9,1
2775353,10749,7,1
2212135,45302,3,1
3133547,25447,8,0
2359706,5785,3,1
1044546,32177,18,0
528099,21009,4,0
1069968,17601,4,0
1892620,30391,11,0
1355519,36070,2,0
3123512,30388,3,1
8331,17794,12,0
1019509,5373,3,1
830728,15599,13,0
1169639,34034,7,0
2167432,41006,11,0
3229722,37646,4,0
2215447,35992,1,1
1269876,4957,4,1
260267,9076,7,0
1748687,42445,3,1
38285,4880,4,1
522295,33401,2,0
1976471,10246,10,0
3095119,18023,7,0
3135624,48593,3,0
1677500,32734,11,0
1229596,45066,21,1
229763,36360,5,0
2970987,47000,2,1
2260977,25466,2,1
1376160,6360,31,0
892442,6286,2,1
2057036,45190,1,1
2674097,39275,2,1
1092735,8025,8,0
1480806,49198,2,0
813299,2091,19,1
125260,32915,3,0
3065756,10644,11,1
3196720,47626,22,0
3323076,37646,1,0
906329,13176,3,1
1362271,44870,4,1
447403,2180,10,1
1476930,47766,1,1
212634,49198,1,0
3276835,11348,11,0
1684013,24799,2,1
2846077,44461,4,0
1564012,6562,9,1
238416,7673,6,0
1098762,37067,16,1
3345911,43165,2,1
78195,21955,15,0
3279448,7693,3,0
1594497,16797,5,1
2968329,38768,5,0
2469185,28083,6,1
2705627,24852,5,1
2270875,33554,5,0
2680521,14462,8,0
842440,1559,5,0
250225,30505,5,0
409238,7948,9,0
1180136,20995,22,1
3054628,22069,13,1
558322,5785,6,1
166171,17284,9,0
1578225,17615,5,0
2760105,10960,7,0
3154169,16874,5,0
1740311,40742,7,1
2799386,2450,10,1
840047,18224,16,0
493747,18027,6,1
194095,43565,2,1
2697278,46900,13,0
1925908,48595,1,0
2810127,34969,1,1
2963256,47209,8,1
250404,18362,4,0
2225283,43086,1,1
3415250,12703,14,0
398775,34993,4,1
2317443,3664,8,1
2064253,10673,3,1
1575225,2825,19,0
3200755,29223,3,1
1560335,4986,1,1
2915691,45633,13,1
906307,3916,8,0
2332646,18200,11,1
3270054,13944,1,1
1505922,45081,7,1
852931,13176,11,1
2977394,4564,14,1
1062001,32689,2,0
913547,19437,7,0
939728,20995,4,1
613207,3265,7,1
2745752,11982,15,1
416497,27649,5,0
1888156,1511,4,1
2290397,25598,2,1
3272388,18531,8,0
1828131,46906,16,1
2443748,13646,10,1
2938321,26209,4,1
1159017,9397,1,1
1366526,12492,13,0
2453136,39928,8,1
1460864,8239,3,0
833245,42828,15,1
435324,16560,11,1
649372,11408,2,0
1977869,8424,5,1
2455377,27104,2,1
2904983,20512,3,0
2420703,24852,1,1
3177195,46820,8,0
2716099,25034,14,0
635083,23909,1,1
1110302,4447,7,1
2710470,44632,2,0
264665,43086,17,0
338813,34126,4,0
2026145,28632,10,1
1512420,30340,14,1
2368264,43504,4,1
3121329,34429,6,1
164896,42110,3,1
1727004,46313,4,0
2195842,5380,8,0
1229302,26194,6,1
1895865,47766,10,1
1874122,47209,1,1
916634,13176,6,1
3193802,13025,2,0
1185524,5077,23,1
2145399,35939,1,1
1800938,41844,2,0
238207,38531,20,1
3385664,41124,8,0
1947165,25919,2,1
1746469,38433,1,1
2693813,46738,7,1
1669171,24363,21,0
651242,17619,4,1
3134595,43129,7,0
3055803,41950,4,1
979681,7559,10,0
1705278,46906,5,1
2643672,15322,5,1
2147344,18565,12,1
3233976,30106,10,0
756888,12864,10,0
254194,24235,2,1
3340077,24427,7,1
1560831,7206,12,0
996923,44560,1,1
2204045,21137,2,1
2194181,14414,22,0
568613,49383,2,0
932994,21903,2,1
1489564,24852,2,1
1345839,23765,8,0
131105,25043,17,0
259274,3849,13,1
1516327,41392,21,0
2246572,36216,3,1
2618890,10749,1,1
273443,38182,7,0
2489246,33493,26,1
2477867,29487,5,1
3348855,10603,1,0
2165329,24852,3,1
3276992,9213,31,0
884767,15860,18,1
2018733,49683,3,1
2104431,46639,2,1
1729566,12113,7,0
328122,9598,2,1
331271,116,8,0
1207187,30391,13,0
1171468,29662,15,0
2700954,311,1,0
1759336,24852,6,1
1366325,17027,10,1
2858394,10605,18,1
934131,27344,12,0
711888,27003,7,0
772645,16460,1,0
1375716,21903,5,1
115014,14084,2,1
743925,41005,6,1
2707127,25890,7,1
1509107,6317,4,1
2936540,21137,2,1
1692874,5959,4,1
1622895,15740,3,1
153922,44910,4,1
1896870,49235,3,1
1946049,2587,8,0
2226691,24852,18,1
1466727,47766,1,1
133764,24561,5,1
3191134,21949,7,1
1671494,32691,5,1
367839,47209,7,1
2670585,35383,24,0
240810,33104,3,1
593004,10762,3,1
608928,42585,7,0
3284060,10960,8,0
1471324,11112,4,1
1366162,4210,3,1
2226593,20114,5,1
976439,8955,6,0
1995740,7628,3,1
1627727,47766,3,1
2668014,1700,15,1
504810,31506,3,1
433835,48364,16,0
719498,45442,1,1
182288,18514,16,1
1633044,41787,3,1
1423109,14168,15,1
2171297,1463,16,1
2906768,49079,8,0
663296,13540,5,0
1404150,47912,2,1
412085,20842,1,1
483390,14444,1,1
907346,25093,14,1
2177945,26679,19,0
2402273,9825,2,1
193237,42307,3,1
701175,21405,38,0
2048287,12099,1,1
1555900,30391,2,1
284519,43086,27,0
2494942,581,5,1
1363615,3873,1,0
3219031,38200,6,1
1376922,13733,17,0
3082116,7179,4,1
2691938,4522,2,0
2268980,13292,2,1
2578950,28204,23,0
1175170,17794,17,1
115789,21616,1,1
3177944,19635,11,1
1965999,38312,9,0
415925,25659,16,1
2646155,17706,11,1
2446398,35547,7,1
364631,21137,12,1
129449,35951,7,1
3170232,46106,10,1
3004163,24561,2,0
1586927,13721,41,1
1068858,24852,7,1
701415,30994,3,0
1420275,35951,14,1
539509,19348,7,1
1283963,47209,7,1
407022,29553,28,0
1563027,196,2,1
7821,432,6,1
1691111,29824,8,0
2514102,44987,6,1
542363,40416,21,0
1135960,23322,19,1
3314846,19057,1,1
890032,16083,1,0
1556066,30442,7,1
167824,36214,16,0
619272,34666,25,1
2910756,3339,9,1
2997177,46350,27,0
3327562,21405,3,1
937215,38827,3,1
1379674,13259,4,1
406157,5479,1,1
1443434,5876,13,1
823777,38453,16,1
2036163,26254,7,0
1327725,40826,34,0
2833016,30884,13,1
2157653,47766,9,1
668313,43933,6,0
772198,28489,1,0
151608,1463,1,1
3043527,30489,5,1
47482,44414,5,0
2960867,44560,9,0
1394960,36107,6,0
1130555,35217,9,0
2944078,12196,3,0
870699,35108,7,1
1370649,44359,4,1
2188909,26427,3,1
2328634,47163,4,0
2547538,40182,16,0
1645090,25072,9,0
1994572,16797,11,0
2021778,1094,2,0
2182400,17794,11,1
717500,32624,22,1
2279847,44843,12,0
1524691,45416,4,0
2546760,45,19,1
3258545,44845,8,1
3092326,17191,11,0
2607898,17231,14,0
815977,37866,5,1
2980545,15686,7,1
2790891,9076,9,1
2152893,6348,2,1
3387341,5479,2,0
891461,40002,5,0
265726,45445,8,0
3350717,40208,2,0
827048,21137,1,1
2674578,32723,10,0
2939259,673,1,1
618828,44359,5,1
1320690,35140,9,1
1784114,21903,11,1
1636041,49175,31,0
609948,30489,2,1
2268387,24852,9,1
292592,21543,4,1
521259,4799,5,0
2348960,45066,4,1
943188,27639,10,1
2254757,38548,3,0
1237291,26940,17,1
2137870,28842,4,1
2526371,48174,10,0
2835274,39462,11,0
1114837,38772,4,1
1350703,20127,23,0
170825,45873,7,0
3387661,21137,15,1
2946085,39275,1,1
1384098,19660,2,1
1385966,24799,5,0
2188870,22142,3,1
2288782,11577,19,1
1812259,44098,8,1
1759002,8996,10,1
2224147,41290,2,0
679575,36772,10,1
3263844,48104,15,0
2980117,11712,2,1
2325552,13314,2,0
2204554,41836,3,1
3399464,13176,3,1
2042353,48086,4,1
395856,44133,12,0
1868373,31231,7,1
56934,5343,9,1
2403725,38159,27,0
1537682,47672,2,1
692234,47144,7,1
65680,27737,4,0
1590614,25890,5,1
1549935,34969,10,1
1117562,25461,2,0
814336,3661,6,1
1503964,2247,15,1
1627664,28252,5,0
70725,12312,19,1
1197748,1940,3,1
3020434,9411,1,1
2332100,8174,7,0
1528676,40723,20,0
856056,40396,9,0
3325927,1025,3,0
2973333,22959,6,1
293768,28204,4,0
1702841,47766,1,1
567517,33000,8,0
2052077,5450,9,1
1194027,10333,3,0
374093,39993,5,1
628170,16744,18,0
1600465,24852,5,1
874324,30558,1,1
295526,14704,9,1
2334931,9336,9,0
2164253,44987,9,1
2053212,7648,4,1
1301130,19053,7,1
1245388,4142,1,0
3097548,38264,7,0
2860998,24852,1,1
2472029,6046,6,1
644381,42633,6,1
1734446,4367,9,0
2164011,44234,1,0
1664613,5782,8,1
638171,32235,9,1
2277930,44683,7,0
3289358,160,13,1
1155814,27616,9,0
2583386,1392,30,1
1142486,11174,19,1
1251652,41950,5,0
1962870,23909,18,1
1991545,40795,2,1
2178968,45681,23,0
1357163,1529,4,1
878383,38154,43,1
2136696,14034,6,1
463756,43698,5,1
2752958,40063,2,1
1752486,22935,20,0
1940419,27344,2,0
285148,27045,9,0
1765221,47672,14,0
2530753,48708,28,0
20416,30170,3,0
3061753,28849,5,1
2011344,47611,6,1
83006,41149,12,1
550451,20549,10,0
1868194,44204,4,0
2195937,10305,10,1
1541530,30450,8,1
1512886,43712,10,0
2604857,35199,12,1
2946491,31805,6,0
2661624,21903,8,1
1039674,43654,10,1
3047468,24852,1,1
696938,16763,10,1
1421434,40706,12,0
3347337,37646,2,1
2758831,30776,1,1
3098830,25167,21,0
2268769,25890,5,1
1925623,11233,13,0
2970448,24852,1,1
374206,43295,2,1
2884822,9387,6,0
2894222,35628,5,0
3012923,44116,4,1
3297586,18288,11,1
501812,24852,1,1
2025996,128,5,0
2625669,5450,5,0
547679,21386,6,1
1366887,21984,5,1
2924917,33614,8,1
726218,35221,13,1
2509757,4357,6,1
2372574,46061,1,1
1718865,10603,4,0
2718285,13176,5,1
616920,45084,4,0
3065426,36695,8,0
217963,25659,20,0
2891292,33357,13,0
505798,44359,4,1
2619689,6631,5,1
220345,43545,1,0
1737587,28199,2,1
2649346,21903,2,1
2364356,27966,13,1
1202049,8424,9,1
2690716,5077,23,1
1167668,23233,9,1
1458969,24852,6,1
846634,18434,16,1
3380034,17689,7,1
1207540,23909,4,1
773241,23630,6,0
2902875,17419,1,1
3356361,21591,12,0
605365,781,4,1
3404993,38772,19,0
536492,21323,8,1
1270625,7728,12,0
3072798,17572,13,0
2317677,18362,10,1
2311203,8277,7,1
3063112,30512,1,0
2556336,14811,9,0
3244048,10017,8,0
299903,19660,6,1
82298,31714,5,1
1957572,4737,20,0
1408687,8518,3,1
1526662,23734,23,0
292812,14445,14,1
2708646,37220,28,1
384165,12206,7,0
1611357,42768,25,1
505599,46969,24,1
263654,26620,3,1
2942388,43875,13,1
3283455,4796,11,0
1020081,47087,8,1
2049990,24086,28,1
395373,24759,6,1
3394178,27451,5,1
2998931,33129,3,0
424412,24983,10,1
3224016,37197,10,1
2455121,21137,11,0
1244207,45007,2,0
1411947,13712,2,1
2170002,23339,16,1
242854,36866,3,1
2844484,28985,9,1
1658276,41950,15,1
1057718,40220,8,1
3000762,48657,4,1
2032869,43768,7,0
1920146,47766,2,1
2443585,32303,14,0
3183296,13176,2,1
162545,44230,3,0
1322151,32331,1,1
2585606,32433,15,1
1860656,310,3,1
3377640,46149,2,1
1139071,25093,3,1
1166349,43961,13,1
1150210,20995,44,1
2457414,44910,7,1
138066,30949,4,0
521806,25153,5,1
3382024,18531,13,1
2995273,34243,10,0
1952119,36107,2,1
260772,40648,11,1
1345057,15143,4,1
2321935,29871,1,1
2097331,23769,4,0
1152013,36724,10,1
2357727,26480,13,1
2438793,46820,2,1
2480852,45221,4,0
456675,24852,2,1
1456444,11679,16,1
828823,38383,3,1
2193382,47209,11,1
390178,36725,3,1
637472,20119,5,0
263405,43352,2,1
1935815,27966,19,0
1311967,39928,12,1
777861,18465,2,1
354649,19446,10,0
1776512,28299,8,1
3302253,28123,2,0
1003697,47025,9,0
2351685,43571,40,1
2862602,26956,7,0
2434952,46906,11,0
1895676,17966,8,0
1838323,11773,6,0
32084,11759,5,0
1824986,14634,1,0
286012,29487,5,0
16607,11974,1,1
3391358,22035,2,1
3108309,23219,4,1
1993078,27104,3,1
2905023,45535,5,1
1225819,20425,9,1
477132,47626,6,1
1252177,26949,7,1
775290,29740,3,1
2258851,17417,2,0
2371780,40377,1,0
2217584,46323,6,0
2156734,25588,1,1
1840210,19076,1,0
2922049,13176,1,1
3146549,26128,15,0
2365714,15872,5,0
776089,12508,5,0
511269,15399,15,0
1523872,45633,17,1
2847056,34126,4,1
1412472,40501,16,0
513411,21903,5,1
256608,4029,7,1
1928810,21194,2,0
3113443,1577,18,1
3354887,22164,2,0
1317310,45782,8,0
2762171,8072,5,0
3297091,13176,2,1
241148,47783,8,1
2871124,24024,11,1
2806443,44116,17,1
1602798,2713,6,0
1633409,38205,9,1
2716750,38997,5,1
980510,24489,20,0
2218921,21472,5,1
3071693,41408,4,0
2678914,10709,3,0
2531133,2780,2,1
3077869,18353,5,1
1584618,11009,3,0
1071227,276,4,1
601941,49683,9,1
3334922,35221,1,1
3298634,41596,4,0
2806694,15649,5,1
2122185,14114,9,0
932894,34466,3,0
157836,9537,16,0
2351821,16823,3,0
154191,33772,1,1
1271,28465,7,1
166666,39275,3,0
833245,311,27,0
2705368,28699,8,1
363732,4920,5,0
3130965,45603,8,1
130621,22169,5,1
1481314,22237,11,0
2171748,26661,12,0
3358883,44075,9,1
538002,14084,7,1
994003,436,13,1
3252404,9210,7,1
839862,6389,7,1
305907,35336,6,0
2776937,8277,15,0
3199517,28749,11,1
3195485,27966,15,1
2275169,32607,9,1
555586,39534,1,1
603385,28934,4,1
2860405,30949,2,1
103790,24852,6,1
1735893,45066,6,1
761317,14197,13,0
2656011,27925,8,1
415665,31683,8,1
135966,30276,5,0
2547969,29820,5,1
1612071,1025,1,1
1309457,42736,7,1
729146,39180,3,1
2015678,34262,4,1
911995,32177,15,0
3032375,7228,8,0
976381,22159,18,0
2201927,17872,3,1
3398547,39984,6,1
793393,48415,4,0
712555,39928,19,0
1394602,18078,11,0
2538965,40706,2,1
1463546,47209,3,0
3094222,17794,1,0
3190879,43209,4,1
2795279,26369,2,1
2317311,28199,9,0
1220569,42265,1,1
3235725,6631,1,1
1921886,8695,33,1
111258,36274,10,0
2022517,45622,1,1
260560,47209,2,1
3312022,48812,1,1
545977,11759,2,0
1794682,40458,41,0
3406305,20580,1,1
575971,27845,19,1
2369858,4210,1,1
299841,17864,23,0
1908359,9076,5,0
1632327,28464,21,1
3270361,34876,11,1
1984311,10017,2,0
1572191,17794,8,0
708382,34034,26,1
382933,12011,2,1
3393254,37131,3,1
1943501,35378,7,1
1468362,19402,8,0
2032244,47672,15,1
100199,42828,12,0
1277004,25753,18,0
1847444,12016,8,0
2606971,46326,15,1
1992921,20899,3,1
2490383,29941,5,1
2897955,1940,18,1
2204221,8501,3,0
460752,5876,3,0
417115,1744,12,1
620131,20307,3,1
1207907,6489,3,1
1076360,663,3,1
1715849,37543,1,1
1762951,22969,10,1
2471174,45944,3,0
3379900,14852,6,0
2923593,27701,10,0
3208562,40199,5,0
3059019,13113,7,0
1423362,26384,8,0
2378562,196,1,1
2631441,16759,14,0
1763278,42342,8,0
1387052,47492,4,1
1885508,34969,2,1
2812157,21616,6,1
2850216,2517,7,1
171466,30831,35,0
834771,7751,4,0
2275655,31651,7,0
2303402,14633,7,0
1171343,4957,6,1
2388568,42972,3,0
2125440,46064,10,0
428014,11193,14,1
2710749,13249,15,0
2627723,15386,4,1
2127427,33000,5,1
2104252,33719,2,1
2231197,29223,3,1
121574,10644,15,0
1721048,24852,3,1
985216,23288,6,1
2329374,23909,13,1
1562612,47766,2,1
2671507,47209,7,1
2562439,38274,3,1
1893105,46676,4,1
3180372,19019,2,1
864263,26369,4,0
785592,16185,1,1
3400929,2580,16,1
1939877,3060,10,0
1661494,31717,17,0
2159825,28204,3,0
457693,28934,11,0
1257000,29987,5,1
2502408,13176,22,1
2543772,9175,10,0
1262150,44422,6,1
1622760,44142,3,0
824661,48860,3,0
2710777,21137,3,1
1624904,42356,16,0
2844805,5473,1,0
2555459,43122,8,1
2288518,26486,19,0
510030,41385,10,0
3116463,25340,1,1
2189892,1183,3,0
3306015,40228,26,1
267471,26905,16,0
2864396,5646,5,1
1050035,37147,10,1
3162459,35939,7,0
507634,21162,12,1
3181859,39041,1,0
812889,47626,1,1
271274,25093,4,0
2169757,32585,20,0
1851126,34249,20,1
2706074,32689,1,1
2880560,8603,6,0
2648412,30245,2,0
2980641,4516,28,0
2913914,37366,17,1
590712,19057,7,0
2935620,36493,5,1
1794459,25146,5,1
2545607,14678,13,1
3305539,16759,7,0
3211113,5322,1,0
12409,35547,3,1
294650,13712,3,1
968722,35951,3,1
2989340,28413,3,0
2360034,46969,6,1
2827505,45007,8,1
1804263,43331,7,1
2871660,12572,5,0
1992311,44142,4,0
2978920,34160,18,0
1916797,8140,6,1
2326055,29088,2,0
3162516,41950,2,1
863379,28199,15,0
3192174,2499,8,0
79753,5337,7,1
3263825,17600,2,1
311316,37511,29,1
404315,24852,6,0
2862438,11985,12,1
2168938,35121,1,1
445586,4487,19,1
3325365,18027,3,1
2850031,19678,1,1
3242474,46979,5,0
405058,7916,4,1
207738,11758,7,1
1444944,41950,6,0
2005996,43122,6,1
558033,47862,20,0
660643,26909,14,1
1435968,35383,16,1
875461,30406,8,0
1545185,4799,8,0
2463461,39390,4,1
519830,42551,6,0
1521549,35065,10,0
3239853,32864,4,1
1281914,15221,17,0
1530790,2124,8,0
3094231,46811,3,1
184754,7088,51,1
1838958,38777,15,0
3140509,33894,11,1
2343683,24857,2,1
886457,27156,1,1
163739,46667,7,1
2232209,46087,4,1
2228882,27548,6,1
1104494,46676,4,1
218071,28476,2,1
1831529,42139,4,1
2089017,43154,3,0
903539,4605,18,1
554782,47900,1,1
1817770,33731,5,1
496563,24024,6,0
2329574,26072,3,0
2065805,40716,17,0
886900,28199,11,1
967993,5710,24,0
1258386,9766,9,1
2577999,8174,1,1
1169348,7014,2,0
543675,24891,27,1
2476241,13176,3,1
888250,28920,2,1
1075693,38693,9,0
1294523,48241,2,1
2333261,28785,9,0
1759728,35986,3,0
370868,42803,10,1
771177,24852,14,1
3057176,18523,3,1
3352781,7806,8,1
2762893,24489,15,1
3349359,38313,16,1
474125,30450,2,0
3241555,40706,5,0
2883922,13984,15,0
427756,48697,19,1
598511,47611,6,1
1161687,34055,2,0
1252516,4605,1,0
644229,47766,2,1
2443150,27966,14,0
2134145,4920,4,1
3011404,30391,5,1
2819563,49235,1,0
2866311,46088,3,1
985825,47766,4,1
747555,30340,3,1
1420869,20383,31,0
3218884,28986,13,1
1503410,7644,6,0
922034,38456,4,1
3143927,21282,7,1
2164546,13826,6,0
1497220,9092,25,0
1021077,7312,10,0
1850467,432,6,1
1210568,45645,5,1
2872756,46667,16,1
2313248,48679,9,0
2846227,31066,13,0
240333,8193,25,0
1901415,45066,2,1
2477243,37732,2,1
731462,15017,7,0
886880,24852,2,1
2722674,24852,4,1
2526678,812,41,0
1808785,28842,20,0
2263982,16797,5,1
3381998,20345,19,1
1408838,20995,11,1
15217,42315,9,0
3152074,20084,1,1
168203,9864,4,0
2404417,27845,1,1
1607894,47591,4,0
2500584,43504,6,1
149,33129,2,0
1793792,38419,8,0
3406443,31663,18,0
2299775,48190,12,1
1159532,7021,9,1
1005194,35108,34,1
863236,17600,6,1
541526,37131,3,0
2434077,32831,4,1
963444,10365,2,1
2834063,21137,17,1
1674460,26668,19,1
1593041,39275,15,1
256109,40706,7,0
1979068,14371,15,1
1640973,43857,7,0
113415,30776,13,0
2699440,40411,7,1
3047806,13176,8,1
2071975,36438,32,0
377565,10714,8,0
205370,32492,4,0
2770003,47766,1,1
1468795,5912,7,1
110516,11983,19,0
3194192,32139,6,1
1080010,21137,6,0
3023437,14381,4,0
1000525,36675,3,1
1317547,21616,10,1
3078905,15937,8,0
370807,34325,8,0
197903,39928,4,1
168343,29615,4,1
412722,20564,17,1
3016049,46906,16,1
1875421,5785,14,1
1661412,13829,12,1
821516,21137,13,0
1789141,28465,4,1
2109192,43154,5,0
2124169,47626,4,0
3208309,22935,3,1
2448655,17679,1,1
1435979,33489,19,1
740272,27663,9,1
1575222,10112,25,0
2931439,31663,17,1
3235334,21903,2,0
1117214,7388,6,1
1945449,48352,8,1
1682783,42117,18,0
403632,39877,1,1
3200492,27336,2,1
3056390,8277,3,1
3111613,2898,1,1
1168826,7781,6,1
545851,47156,3,1
137570,43739,4,1
112097,17706,6,1
2101726,4086,22,1
1736646,24852,7,1
1851320,14858,5,0
571268,22935,21,0
724350,17240,5,1
1147351,24253,3,1
3065941,7445,9,0
648535,41220,4,1
2094643,38456,12,0
2097888,36332,13,1
1889993,890,19,1
3034296,30442,1,1
2661950,27845,4,1
2388852,7746,3,0
1608457,20734,19,1
2568561,18441,19,1
388847,27845,3,1
3179985,24489,1,0
984503,42710,4,0
1544598,7206,6,0
1687410,13176,4,1
2707626,29525,6,0
276375,37947,15,0
3005129,13639,19,1
2697725,30827,12,1
786609,1511,3,1
1302451,22034,1,0
196369,44683,3,0
1083886,1199,2,1
2464951,4656,7,1
706757,10673,13,1
1942011,17949,3,1
1378936,16897,14,0
1059588,44422,6,0
1445954,46681,2,1
694953,13176,6,1
308781,38426,4,0
1113247,18389,6,0
471344,17419,8,1
1274355,47766,4,1
3294010,33462,19,0
2704178,19057,2,0
520522,5818,13,1
1834051,27521,20,1
3279583,24852,1,1
508262,10132,10,1
2050737,3957,7,1
2789525,10749,14,1
1302263,45954,8,1
349663,4103,1,0
3257566,14678,5,1
999934,44170,17,0
2041505,44862,13,0
3198909,27156,6,0
3021738,24852,3,1
2635652,41844,3,1
2593936,34280,4,1
2634151,15937,14,1
589271,6638,9,0
2680207,27344,10,1
2980197,16508,9,1
2890906,21610,25,1
225298,27737,10,0
87456,24799,14,1
1693699,27509,37,1
291189,21137,7,0
884096,41674,10,1
2479967,7723,9,1
3050930,196,1,0
2537648,19282,1,1
516038,30489,2,1
1447635,12206,8,1
46152,41678,5,1
1102601,18370,3,0
184712,8277,4,1
3111463,30776,13,1
816894,46720,7,1
2283858,19180,10,1
1713215,49683,11,1
1013067,47209,28,1
1641784,49683,3,1
491293,7969,10,1
3324198,15139,3,0
217033,44787,7,1
1180402,38003,2,1
979294,34287,7,1
2260583,21027,17,0
500138,7700,26,0
3099839,8518,12,0
998267,27845,16,1
3295045,8230,5,1
2132810,14183,1,1
2323806,48628,26,0
547421,35951,20,0
695521,45946,2,1
2418866,12204,4,1
636493,12891,2,1
2857701,30696,2,1
1523875,23165,3,1
689675,13984,7,0
74462,23079,2,0
373328,39108,1,1
587593,13176,1,0
2427799,1744,4,1
990940,37940,3,1
2755479,41220,6,0
3372691,47141,16,0
952512,43807,13,0
1861796,29418,15,0
1347826,46802,10,1
2029705,49520,2,0
860540,44422,1,0
2079387,47348,1,0
3285146,31058,5,0
2613179,34557,7,1
1262380,20115,4,1
1390763,27104,23,0
2458597,49683,23,1
1219819,7485,20,0
2779291,43016,9,1
1486388,33735,14,0
1908189,5479,3,0
1997411,43875,11,1
1290749,10631,5,1
33169,26384,4,0
2866306,32864,6,1
734992,28990,10,1
2846878,5353,7,1
3386915,6740,8,0
2244771,24852,6,1
2213726,5818,7,0
1829297,14159,4,0
18716,17600,2,1
3018015,5134,2,1
1783094,42701,1,0
2406699,18370,2,0
2333437,23537,1,0
1753848,21846,15,0
260472,3382,14,1
1455016,8555,16,1
2954884,10246,4,1
829114,23375,5,1
3071704,38275,2,0
774176,40706,15,1
2595926,16249,4,1
575113,340,1,1
1984758,5876,3,1
810088,46346,13,1
1301599,36389,9,1
2988196,46041,5,0
2522637,2748,3,0
2297124,45375,15,0
2824952,42455,2,0
2507122,3176,2,1
2852534,15872,3,0
1701644,1003,21,0
2902801,46665,3,0
1687394,47866,10,1
737605,11712,3,1
2690951,25890,2,1
1431411,14992,7,1
677257,6184,6,1
457259,35108,13,0
1485938,41075,6,1
2860462,21174,8,1
2778999,33788,10,1
2408597,3098,7,0
2486418,18987,16,0
1885296,30489,16,1
115566,1618,4,1
2201047,49683,2,1
501344,43295,1,1
407157,6128,14,1
3308172,7862,3,1
1985393,42585,5,1
1752943,19816,4,1
1357526,39581,3,0
2248448,13083,18,0
1565759,21137,1,1
3078500,19048,8,0
1100338,30574,19,0
2433531,9648,7,0
3072896,31355,3,1
815776,38312,12,1
2113884,4461,8,0
863189,7948,2,1
2464736,44422,8,1
1022219,11974,4,1
2295063,21405,7,1
1496663,39877,1,1
526106,48075,1,0
1310593,42697,8,0
964998,36011,2,0
2512462,31717,11,1
956739,19068,13,1
2766253,6740,1,1
1305469,22935,30,0
3272908,24838,1,1
1256177,27356,3,1
1436834,17803,4,1
1471902,28204,10,1
3043724,47626,5,1
182692,21903,4,1
2847086,47766,1,1
2763143,19820,1,1
2051877,15424,4,1
2890849,5475,2,1
2476383,43713,11,1
1682944,13269,8,1
793760,42585,13,1
2818541,25753,7,1
2861504,24382,2,0
681040,46969,15,1
771681,33731,26,1
854007,169,3,1
2082135,38490,2,1
2467837,36431,3,0
316426,40920,10,1
1155960,45753,6,0
499516,27845,4,1
3319767,26397,1,0
2532102,3519,3,1
2665358,24954,9,1
1983345,14252,1,1
480470,11218,8,0
2959243,18594,10,1
2790634,5420,1,1
1933714,23233,11,0
1779800,37876,6,0
1457269,39303,23,1
3316349,12572,8,1
1513859,8518,16,0
722510,2078,6,0
113893,4808,3,1
3400630,11068,1,0
1242394,13176,3,1
400486,2565,6,1
1382913,3952,12,1
2021830,33503,6,1
1064150,32226,6,0
